spectrum_index,rank_index,setup_name,step_rank,eta,orientation_seed,budget,analysis_role,q,observations,mean_r_actual,mean_ell,mean_rank_efficiency,mean_rejected_query_count,mean_cumulative_failed_penalty_rank,mean_cumulative_failed_penalty_gaussian,mean_cumulative_failed_penalty_rademacher,mean_full_risk,se_full_risk,ci_low_full_risk,ci_high_full_risk,mean_rank_risk,se_rank_risk,ci_low_rank_risk,ci_high_rank_risk,mean_gaussian_risk,se_gaussian_risk,ci_low_gaussian_risk,ci_high_gaussian_risk,mean_rademacher_risk,se_rademacher_risk,ci_low_rademacher_risk,ci_high_rademacher_risk,additive_regret_full,baseline_normalized_additive_regret_full,multiplicative_regret_full,minimum_is_zero_full,minimum_is_plateau_full,additive_regret_rank,baseline_normalized_additive_regret_rank,multiplicative_regret_rank,minimum_is_zero_rank,minimum_is_plateau_rank,additive_regret_gaussian,baseline_normalized_additive_regret_gaussian,multiplicative_regret_gaussian,minimum_is_zero_gaussian,minimum_is_plateau_gaussian,additive_regret_rademacher,baseline_normalized_additive_regret_rademacher,multiplicative_regret_rademacher,minimum_is_zero_rademacher,minimum_is_plateau_rademacher
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,59,200,15.0,166.0,0.25423728813559326,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,60,200,15.0,165.0,0.25,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,61,200,15.0,164.0,0.2459016393442623,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,62,200,15.0,163.0,0.24193548387096783,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,63,200,15.0,162.0,0.2380952380952381,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,64,200,15.0,161.0,0.234375,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,65,200,15.0,160.0,0.2307692307692308,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,66,200,15.0,159.0,0.22727272727272718,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,67,200,15.0,158.0,0.22388059701492538,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,68,200,15.0,157.0,0.22058823529411772,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,69,200,15.0,156.0,0.21739130434782614,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,70,200,15.0,155.0,0.21428571428571427,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,71,200,15.0,154.0,0.21126760563380284,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,72,200,15.0,153.0,0.20833333333333337,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,73,200,15.0,152.0,0.2054794520547945,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,74,200,15.0,151.0,0.20270270270270266,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,75,200,15.0,150.0,0.2,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,76,200,15.0,149.0,0.19736842105263158,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,77,200,15.0,148.0,0.1948051948051948,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,78,200,15.0,147.0,0.19230769230769235,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,79,200,15.0,146.0,0.18987341772151903,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,80,200,15.0,145.0,0.1875,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,81,200,15.0,144.0,0.18518518518518515,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,82,200,15.0,143.0,0.18292682926829265,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,83,200,15.0,142.0,0.18072289156626503,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,84,200,15.0,141.0,0.17857142857142855,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,85,200,15.0,140.0,0.17647058823529413,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,86,200,15.0,139.0,0.17441860465116285,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,87,200,15.0,138.0,0.17241379310344832,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,88,200,15.0,137.0,0.17045454545454547,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,89,200,15.0,136.0,0.16853932584269665,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,90,200,15.0,135.0,0.16666666666666663,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,91,200,15.0,134.0,0.16483516483516486,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,92,200,15.0,133.0,0.1630434782608696,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,93,200,15.0,132.0,0.16129032258064518,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,94,200,15.0,131.0,0.15957446808510636,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,95,200,15.0,130.0,0.15789473684210528,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,96,200,15.0,129.0,0.15625,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,97,200,15.0,128.0,0.15463917525773194,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,98,200,15.0,127.0,0.15306122448979598,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,99,200,15.0,126.0,0.15151515151515155,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,100,200,15.0,125.0,0.14999999999999997,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,101,200,15.0,124.0,0.14851485148514848,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,102,200,15.0,123.0,0.14705882352941174,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,103,200,15.0,122.0,0.145631067961165,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,104,200,15.0,121.0,0.1442307692307692,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,105,200,15.0,120.0,0.14285714285714282,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,106,200,15.0,119.0,0.14150943396226418,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,107,200,15.0,118.0,0.14018691588785043,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,108,200,15.0,117.0,0.13888888888888887,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,109,200,15.0,116.0,0.1376146788990826,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,110,200,15.0,115.0,0.13636363636363633,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,111,200,15.0,114.0,0.13513513513513511,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,112,200,15.0,113.0,0.13392857142857142,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,113,200,15.0,112.0,0.13274336283185842,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,114,200,15.0,111.0,0.13157894736842102,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,115,200,15.0,110.0,0.13043478260869562,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
4,1,step_r15_eta_0,15,0.0,52001,240,sensitivity,116,200,15.0,109.0,0.12931034482758624,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True,0.0,0.0,,True,True
5,1,step_r15_eta_1e-14,15,1e-14,52001,80,sensitivity,0,200,0.0,80.0,,0.0,0.0,0.0,0.0,0.375,0.0,0.375,0.375,0.375,0.0,0.375,0.375,0.37499999999999983,3.935081177621402e-18,0.37499999999999983,0.37499999999999983,0.36231120841941683,7.870162355242804e-18,0.36231120841941683,0.36231120841941683,0.375,1.0,1.9329896907216493e+26,False,False,0.375,1.0,1.9329896907216493e+26,False,False,0.37499999999999983,1.0,1.9329896855849822e+26,False,False,0.36231120841941683,1.0,6.249999983206262e+27,False,False
5,1,step_r15_eta_1e-14,15,1e-14,52001,80,sensitivity,1,200,1.0,78.0,1.0,0.0,0.0,0.0,0.0,0.358974358974359,0.0,0.358974358974359,0.358974358974359,0.358974358974359,0.0,0.358974358974359,0.358974358974359,0.35897435897435903,6.695422385226442e-18,0.35897435897435903,0.35897435897435903,0.3475447510759212,2.401791569884161e-06,0.34754004356444423,0.34754945858739816,0.358974358974359,0.9572649572649573,1.8503832936822626e+26,False,False,0.358974358974359,0.9572649572649573,1.8503832936822626e+26,False,False,0.35897435897435903,0.9572649572649579,1.8503832887651123e+26,False,False,0.3475447510759212,0.9592437192105805,5.99527322895684e+27,False,False
5,1,step_r15_eta_1e-14,15,1e-14,52001,80,sensitivity,2,200,2.0,76.0,1.0,0.0,0.0,0.0,0.0,0.3421052631578948,3.935081177621402e-18,0.3421052631578948,0.3421052631578948,0.3421052631578948,3.935081177621402e-18,0.3421052631578948,0.3421052631578948,0.34210526315789475,7.655730518041361e-18,0.34210526315789475,0.34210526315789475,0.3318969136399228,3.091469957044413e-06,0.331890854358807,0.3319029729210386,0.3421052631578948,0.9122807017543861,1.76342919153554e+26,False,False,0.3421052631578948,0.9122807017543861,1.76342919153554e+26,False,False,0.34210526315789475,0.9122807017543864,1.7634291868494585e+26,False,False,0.3318969136399228,0.9160547781224422,5.725342347881279e+27,False,False
5,1,step_r15_eta_1e-14,15,1e-14,52001,80,sensitivity,3,200,3.0,74.0,1.0,0.0,0.0,0.0,0.0,0.3243243243243244,3.935081177621402e-18,0.3243243243243244,0.3243243243243244,0.3243243243243244,3.935081177621402e-18,0.3243243243243244,0.3243243243243244,0.32432432432432434,6.351225896863925e-18,0.32432432432432434,0.32432432432432434,0.31529115106111194,3.741177488400746e-06,0.31528381835323466,0.3152984837689892,0.3243243243243244,0.864864864864865,1.6717748676511563e+26,False,False,0.3243243243243244,0.864864864864865,1.6717748676511563e+26,False,False,0.32432432432432434,0.8648648648648652,1.6717748632086342e+26,False,False,0.31529115106111194,0.8702219079464034,5.438886910050742e+27,False,False
5,1,step_r15_eta_1e-14,15,1e-14,52001,80,sensitivity,4,200,4.0,72.0,1.0,0.0,0.0,0.0,0.0,0.3055555555555555,3.935081177621402e-18,0.3055555555555555,0.3055555555555555,0.3055555555555555,3.935081177621402e-18,0.3055555555555555,0.3055555555555555,0.3055555555555556,5.213054392550999e-18,0.3055555555555556,0.3055555555555556,0.2976545300381386,4.061326767374428e-06,0.2976465698376745,0.29766249023860264,0.3055555555555555,0.8148148148148148,1.5750286368843065e+26,False,False,0.3055555555555555,0.8148148148148148,1.5750286368843065e+26,False,False,0.3055555555555556,0.8148148148148152,1.5750286326988753e+26,False,False,0.2976545300381386,0.8215438085303982,5.134648789518197e+27,False,False
5,1,step_r15_eta_1e-14,15,1e-14,52001,80,sensitivity,5,200,5.0,70.0,1.0,0.0,0.0,0.0,0.0,0.28571428571428564,3.935081177621402e-18,0.28571428571428564,0.28571428571428564,0.28571428571428564,3.935081177621402e-18,0.28571428571428564,0.28571428571428564,0.2857142857142857,6.064367378537255e-18,0.2857142857142857,0.2857142857142857,0.2788969606795513,4.1024092344706735e-06,0.2788889199574517,0.27890500140165086,0.28571428571428564,0.7619047619047618,1.4727540500736372e+26,False,False,0.28571428571428564,0.7619047619047618,1.4727540500736372e+26,False,False,0.2857142857142857,0.7619047619047622,1.472754046159987e+26,False,False,0.2788969606795513,0.769771826536197,4.8110739029238853e+27,False,False
5,1,step_r15_eta_1e-14,15,1e-14,52001,80,sensitivity,6,200,6.0,68.0,1.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.0,0.2647058823529412,0.2647058823529412,0.2647058823529412,0.0,0.2647058823529412,0.2647058823529412,0.2647058823529412,5.565045170431276e-18,0.2647058823529412,0.2647058823529412,0.2589171290221239,4.061212038396852e-06,0.2589091690465286,0.25892508899771915,0.2647058823529412,0.7058823529411765,1.3644633110976347e+26,False,False,0.2647058823529412,0.7058823529411765,1.3644633110976347e+26,False,False,0.2647058823529412,0.7058823529411767,1.3644633074717529e+26,False,False,0.2589171290221239,0.7146263295349051,4.4664145475919096e+27,False,False
5,1,step_r15_eta_1e-14,15,1e-14,52001,80,sensitivity,7,200,7.0,66.0,1.0,0.0,0.0,0.0,0.0,0.24242424242424235,5.902621766432102e-18,0.24242424242424235,0.24242424242424235,0.24242424242424235,5.902621766432102e-18,0.24242424242424235,0.24242424242424235,0.24242424242424246,4.68092751304433e-18,0.24242424242424246,0.24242424242424246,0.23760279930237915,4.10034912467518e-06,0.23759476261809478,0.23761083598666352,0.24242424242424235,0.6464646464646463,1.2496094970321769e+26,False,False,0.24242424242424235,0.6464646464646463,1.2496094970321769e+26,False,False,0.24242424242424246,0.6464646464646469,1.2496094937115044e+26,False,False,0.23760279930237915,0.6557975402939415,4.098734615823842e+27,False,False
