setup,algorithm,trial,trial_seed,exact_trace,estimate,squared_error,relative_error,b_final,r_pilot_actual,q_0,q_adapt_raw,q_target,r_actual,ell_eff,guard_applied,guard_relaxed_for_pilot_floor,max_adjacent_log_gap,gap_location,stop_reason,query_count
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),23,1023,1.6429360655148941,1.643712380749613,6.026653436566342e-07,0.0004725170084300186,24,24,53,62,57,57,46,True,False,1.386430359967091,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),24,1024,1.6429360655148941,1.6429503579091156,2.0427253258162646e-10,8.699300308427337e-06,24,24,53,62,57,57,46,True,False,1.3863300577630187,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),25,1025,1.6429360655148941,1.6427401556835532,3.838066201601171e-08,0.000119243734100804,24,24,53,62,57,57,46,True,False,1.386351721034305,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),26,1026,1.6429360655148941,1.6423433759915083,3.5128087113136945e-07,0.00036075020557791554,24,24,53,62,57,57,46,True,False,1.3864191975231086,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),27,1027,1.6429360655148941,1.6431402309694407,4.168353283022018e-08,0.00012426865465553936,24,24,53,62,57,57,46,True,False,1.3863189274430552,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),28,1028,1.6429360655148941,1.642263155117357,4.5280840311359296e-07,0.00040957795720812277,24,24,53,62,57,57,46,True,False,1.386409721256634,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),29,1029,1.6429360655148941,1.6424778593211318,2.0995291600218578e-07,0.00027889471987381005,24,24,53,62,57,57,46,True,False,1.3863686759390228,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),30,1030,1.6429360655148941,1.6423589096142683,3.331089336271691e-07,0.0003512954111485233,24,24,53,62,57,57,46,True,False,1.3864031330047197,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),31,1031,1.6429360655148941,1.6426017028269955,1.1179840705881633e-07,0.00020351533752098293,24,24,53,62,57,57,46,True,False,1.3864840921989119,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),32,1032,1.6429360655148941,1.6431594207839202,4.9887576201703566e-08,0.0001359488501800346,24,24,53,62,57,57,46,True,False,1.386393177351135,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),33,1033,1.6429360655148941,1.6428932729358492,1.8312048213171666e-09,2.6046405543800443e-05,24,24,53,61,57,57,46,True,False,1.3863612554379372,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),34,1034,1.6429360655148941,1.6425637648757305,1.3860776592162734e-07,0.00022660689419276,24,24,53,62,57,57,46,True,False,1.3864029202229777,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),35,1035,1.6429360655148941,1.6426113906034365,1.0541379813000095e-07,0.00019761871339518507,24,24,53,61,57,57,46,True,False,1.3863395225478299,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),36,1036,1.6429360655148941,1.6431296575183454,3.7477863800272466e-08,0.0001178329501157965,24,24,53,62,57,57,46,True,False,1.386324156276023,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),37,1037,1.6429360655148941,1.6431531998507074,4.714731978907155e-08,0.00013216237708265548,24,24,53,62,57,57,46,True,False,1.3863359703441578,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),38,1038,1.6429360655148941,1.643510125850225,3.2954526860011747e-07,0.0003494112445275807,24,24,53,62,57,57,46,True,False,1.3863293001198629,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),39,1039,1.6429360655148941,1.642551911337047,1.4757443235737813e-07,0.00023382174505171775,24,24,53,62,57,57,46,True,False,1.3863451561313385,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),40,1040,1.6429360655148941,1.6427084205108429,5.1822247869497216e-08,0.00013855986780588093,24,24,53,62,57,57,46,True,False,1.3863218548681258,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),41,1041,1.6429360655148941,1.6426290714093126,9.424538086181487e-08,0.0001868570007228716,24,24,53,62,57,57,46,True,False,1.3864365397484413,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),42,1042,1.6429360655148941,1.6430201367678365,7.067975571306369e-09,5.117134787351589e-05,24,24,53,62,57,57,46,True,False,1.3863656254527883,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),43,1043,1.6429360655148941,1.6427833382071952,2.3325630516950062e-08,9.295998237826801e-05,24,24,53,62,57,57,46,True,False,1.3863296265838276,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),44,1044,1.6429360655148941,1.64358362454147,4.1933269289974763e-07,0.0003941474292079754,24,24,53,62,57,57,46,True,False,1.3863476872170089,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),45,1045,1.6429360655148941,1.6432911529738599,1.2608710351473931e-07,0.00021612980956410284,24,24,53,62,57,57,46,True,False,1.3863441874558977,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),46,1046,1.6429360655148941,1.6433829050500688,1.9966557019510534e-07,0.00027197621657579235,24,24,53,62,57,57,46,True,False,1.386385828387511,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),47,1047,1.6429360655148941,1.6433427941636358,1.654281937072446e-07,0.0002475620672519756,24,24,53,62,57,57,46,True,False,1.3863621538278832,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),48,1048,1.6429360655148941,1.642878679623996,3.2931404741684554e-09,3.492886430739699e-05,24,24,53,62,57,57,46,True,False,1.3864166491390002,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=2.0),Sequential Pilot Trust-Region (s=4),49,1049,1.6429360655148941,1.6431842017272038,6.157157985939447e-08,0.00015103217801230395,24,24,53,62,57,57,46,True,False,1.3863376520948845,1,horizon_resolved_stop_at_b=24,160
Power-Law (c=0.5),Hutch++ (Standard),0,1000,43.28336199418217,43.11726942214233,0.027586742486810718,0.003837330659808006,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),1,1001,43.28336199418217,43.18264247259529,0.010144422028690371,0.002326980089957427,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),2,1002,43.28336199418217,43.11033821155245,0.029937229355496545,0.003997466339444159,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),3,1003,43.28336199418217,43.37169729199957,0.007803124840487795,0.00204086036175443,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),4,1004,43.28336199418217,43.20123791108536,0.006744365024492586,0.0018973591540290603,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),5,1005,43.28336199418217,43.26832485033146,0.00022611569518701168,0.00034741164174662264,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),6,1006,43.28336199418217,43.271737512748004,0.00013512856861332554,0.0002685669712008708,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),7,1007,43.28336199418217,43.15336302553503,0.016899731849320983,0.0030034397204315353,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),8,1008,43.28336199418217,43.347991051249,0.004176915017346819,0.0014931616697314585,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),9,1009,43.28336199418217,43.32975213195938,0.002152044882988425,0.00107177759859422,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),10,1010,43.28336199418217,43.46730754881942,0.03383596707080468,0.0042497982171988465,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),11,1011,43.28336199418217,43.366438808056856,0.00690175700356878,0.0019193706322038922,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),12,1012,43.28336199418217,43.07189090015143,0.04472002361055885,0.004885736326562761,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),13,1013,43.28336199418217,43.382224705100555,0.009773835610131645,0.0022840811425801624,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),14,1014,43.28336199418217,43.286956308182724,1.2919093134560063e-05,8.304146986166546e-05,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),15,1015,43.28336199418217,43.279687862289705,1.3499245163242427e-05,8.488554777608894e-05,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),16,1016,43.28336199418217,43.328322229224696,0.002021422735078983,0.0010387417467378572,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),17,1017,43.28336199418217,43.06536754498907,0.04752157987900289,0.005036449091510055,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),18,1018,43.28336199418217,43.6466217367019,0.1319576405355008,0.008392595348035974,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),19,1019,43.28336199418217,43.35329951698561,0.00489125709588107,0.001615806156944002,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),20,1020,43.28336199418217,43.461545738715635,0.031749446815966434,0.004116679858588925,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),21,1021,43.28336199418217,43.53270669936435,0.0621727820023856,0.005760751792240393,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),22,1022,43.28336199418217,43.18379274832538,0.009914034720490213,0.0023004046189890465,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),23,1023,43.28336199418217,43.13978273157491,0.020615004650844867,0.0033171929349332897,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),24,1024,43.28336199418217,43.242062407843626,0.0017056558317350265,0.0009541677086936388,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),25,1025,43.28336199418217,43.17118129523776,0.012584509215657215,0.002591774154685404,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),26,1026,43.28336199418217,43.22943271069277,0.0029083676176803663,0.0012459587473045996,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),27,1027,43.28336199418217,43.39876789617225,0.013318522214143936,0.0026662878453293888,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),28,1028,43.28336199418217,43.372493653509665,0.007944452694472132,0.002059259152269009,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),29,1029,43.28336199418217,43.20769044345195,0.005726183589916314,0.0017482826482007466,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),30,1030,43.28336199418217,43.43344302605178,0.022524316127047216,0.0034674069886203355,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),31,1031,43.28336199418217,43.50205782317993,0.047827865621017325,0.0050526534659473795,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),32,1032,43.28336199418217,43.51041404953844,0.05155263584150561,0.005245712091098336,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),33,1033,43.28336199418217,43.29308273787187,9.449285788080343e-05,0.00022458384103814734,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),34,1034,43.28336199418217,43.44242299707574,0.025300402641506924,0.0036748763396647777,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),35,1035,43.28336199418217,43.37181727263558,0.007824336286270191,0.002043632342268119,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),36,1036,43.28336199418217,43.321246113606136,0.0014352065045291724,0.0008752582442430461,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),37,1037,43.28336199418217,43.28496641752839,2.574174273880879e-06,3.706790028073629e-05,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),38,1038,43.28336199418217,43.24799254074544,0.0012509982364129592,0.0008171604932510409,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),39,1039,43.28336199418217,43.117985171645934,0.027349493432182497,0.0038207942940861927,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),40,1040,43.28336199418217,43.20642722874459,0.005918958132936213,0.0017774674122570683,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),41,1041,43.28336199418217,43.086787331849614,0.038641597871159436,0.004541575637284846,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),42,1042,43.28336199418217,43.42434025648103,0.019874870440805797,0.0032571005532751347,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),43,1043,43.28336199418217,43.426442804001994,0.02047211813869587,0.0033056768981821042,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),44,1044,43.28336199418217,43.29467595921679,0.00012800580480453635,0.0002613929351453279,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),45,1045,43.28336199418217,43.29036517707072,4.904457057042599e-05,0.00016179849637113432,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),46,1046,43.28336199418217,43.076323146475715,0.04286508445961744,0.004783335632160124,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),47,1047,43.28336199418217,43.16404782937384,0.014235869923909284,0.0027565826523449615,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),48,1048,43.28336199418217,43.1322404845328,0.02283771067870506,0.0034914457354233265,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Hutch++ (Standard),49,1049,43.28336199418217,43.2151518766552,0.00465262013304355,0.0015758969355509373,0,0,53,53,53,53,54,False,False,,0,not_applicable,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),0,1000,43.28336199418217,43.491375261470175,0.04326951936783002,0.0048058481990369,16,16,53,32,32,32,96,False,False,0.42205616008551283,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),1,1001,43.28336199418217,43.28762099738729,1.813910830122966e-05,9.839816060714766e-05,16,16,53,34,34,34,92,False,False,0.40916870148962214,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),2,1002,43.28336199418217,43.27139603999568,0.0001431840595932584,0.0002764562093883038,12,12,53,32,32,32,96,False,False,0.34850964696976533,1,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),3,1003,43.28336199418217,43.11165058891664,0.029484806698264216,0.003967145742713181,16,16,53,34,34,34,92,False,False,0.4862129600590384,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),4,1004,43.28336199418217,43.327774376508195,0.0019724597038728166,0.0010260843954772348,16,16,53,34,34,34,92,False,False,0.5421984452790316,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),5,1005,43.28336199418217,43.308137478784566,0.0006138246372834503,0.0005724020376634305,12,12,53,35,35,35,90,False,False,0.34530369416882056,1,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),6,1006,43.28336199418217,43.1652128746028,0.013959214457380539,0.0027296659532882834,12,12,53,31,31,31,98,False,False,0.49277063393984755,2,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),7,1007,43.28336199418217,43.24526660642177,0.0014512585686152343,0.0008801392961461843,12,12,53,33,33,33,94,False,False,0.45867235606930923,2,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),8,1008,43.28336199418217,43.096381367045964,0.03496175492424965,0.004319919214254672,12,12,53,34,34,34,92,False,False,0.5263131327213674,2,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),9,1009,43.28336199418217,43.12022874969967,0.026612455455387766,0.003768959640991593,16,16,53,34,34,34,92,False,False,0.4708788764906531,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),10,1010,43.28336199418217,43.107252721839465,0.03101447580507771,0.004068752153919518,12,12,53,30,30,30,100,False,False,0.4162563751656421,1,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),11,1011,43.28336199418217,43.49164568741083,0.04338209686496982,0.004812096002539133,12,12,53,33,33,33,94,False,False,0.4596340072561028,1,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),12,1012,43.28336199418217,43.30607676150876,0.0005159606547011383,0.0005247921205761128,36,36,53,46,46,46,68,False,False,0.3999698616267927,1,max_pilot_reached,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),13,1013,43.28336199418217,43.57159892059333,0.0830805257469518,0.006659300782825084,12,12,53,34,34,34,92,False,False,0.6490001323205074,1,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),14,1014,43.28336199418217,43.42140410162655,0.019055623427685034,0.003189264906523019,16,16,53,35,35,35,90,False,False,0.49930491301529256,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),15,1015,43.28336199418217,43.13881092305247,0.020895012164744937,0.003339645177034403,12,12,53,33,33,33,94,False,False,0.6057551483692902,1,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),16,1016,43.28336199418217,43.019254509629555,0.06975276339671119,0.0061018246361758365,12,12,53,32,32,32,96,False,False,0.33841602664591597,2,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),17,1017,43.28336199418217,43.337217218503525,0.0029003851867032554,0.0012442477164456831,16,16,53,34,34,34,92,False,False,0.5561525178807605,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),18,1018,43.28336199418217,43.305255598203466,0.00047932989704121254,0.0005058203201552732,12,12,53,34,34,34,92,False,False,0.5957466884289329,1,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),19,1019,43.28336199418217,43.2379451695634,0.0020626879584520375,0.0010492905940364282,16,16,53,32,32,32,96,False,False,0.5446170483302875,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),20,1020,43.28336199418217,43.47384006433762,0.03628189521014455,0.004400722619029749,16,16,53,33,33,33,94,False,False,0.5684943159303094,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),21,1021,43.28336199418217,43.49998701717044,0.04692640058466755,0.005004810463137889,16,16,53,34,34,34,92,False,False,0.4949107097893417,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),22,1022,43.28336199418217,43.27338183981776,9.960348113751887e-05,0.00023057715261940164,36,36,53,46,46,46,68,False,False,0.45111613795706396,1,max_pilot_reached,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),23,1023,43.28336199418217,43.196848155017676,0.007484644366980312,0.0019987781719942345,12,12,53,29,29,29,102,False,False,0.46018481739643413,2,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),24,1024,43.28336199418217,43.26356042571349,0.00039210211381979904,0.0004574868392002682,16,16,53,33,33,33,94,False,False,0.462778752722035,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),25,1025,43.28336199418217,43.355485365507306,0.005201780691303117,0.0016663070519990562,12,12,53,32,32,32,96,False,False,0.5732225402067439,1,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),26,1026,43.28336199418217,43.126453684697516,0.024620217585332643,0.003625141445938202,16,16,53,33,33,33,94,False,False,0.5126084740339373,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),27,1027,43.28336199418217,43.225131810459985,0.0033907542963197324,0.0013453248786453916,16,16,53,35,35,35,90,False,False,0.5818502390993499,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),28,1028,43.28336199418217,43.19276144717053,0.00820845911880835,0.0020931956954687954,16,16,53,33,33,33,94,False,False,0.5626664162801841,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),29,1029,43.28336199418217,43.3669657157861,0.006989582266027215,0.0019315440795741813,16,16,53,31,31,31,98,False,False,0.5745326363655332,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),30,1030,43.28336199418217,43.5256815071897,0.05871874638420648,0.005598444802880625,12,12,53,32,32,32,96,False,False,0.5144664374590685,2,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),31,1031,43.28336199418217,43.123960335595,0.025408888760341145,0.003682746700882361,36,36,53,46,46,46,68,False,False,0.4652812613080893,1,max_pilot_reached,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),32,1032,43.28336199418217,43.21271065229712,0.004991612110158701,0.0016322979230344867,12,12,53,34,34,34,92,False,False,0.37519320860478433,2,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),33,1033,43.28336199418217,43.3177899028453,0.0011852808949165505,0.0007954074516613013,16,16,53,32,32,32,96,False,False,0.5047757396545434,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),34,1034,43.28336199418217,43.49123135549953,0.04320967137448592,0.00480252345798132,12,12,53,30,30,30,100,False,False,0.7301303025469379,1,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),35,1035,43.28336199418217,43.22958201451394,0.0028922862131157702,0.0012425092966545368,16,16,53,33,33,33,94,False,False,0.6165467272850679,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),36,1036,43.28336199418217,43.20776993427029,0.005714159521721827,0.0017464461268522603,16,16,53,35,35,35,90,False,False,0.47123837965449256,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),37,1037,43.28336199418217,43.3498378565223,0.004419040273863505,0.001535829456802873,16,16,53,34,34,34,92,False,False,0.6442046418780112,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),38,1038,43.28336199418217,43.53956378301076,0.06563935659896983,0.005919174875163984,16,16,53,34,34,34,92,False,False,0.42569800786305734,2,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),39,1039,43.28336199418217,43.49741998434183,0.0458208231511929,0.0049455028513827465,16,16,53,34,34,34,92,False,False,0.35350773006366615,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),40,1040,43.28336199418217,43.2327498711137,0.002561587001498511,0.0011693205133944636,12,12,53,35,35,35,90,False,False,0.4512704530292755,2,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),41,1041,43.28336199418217,43.30570966058375,0.0004994181935962695,0.000516310780215801,16,16,53,33,33,33,94,False,False,0.46166361653060306,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),42,1042,43.28336199418217,43.136400541188685,0.021597668665956974,0.003395333592922859,36,36,53,46,46,46,68,False,False,0.4645442757705113,1,max_pilot_reached,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),43,1043,43.28336199418217,43.36040251335301,0.005935241594111998,0.0017799107005872495,16,16,53,32,32,32,96,False,False,0.5761860349910263,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),44,1044,43.28336199418217,43.38853963142055,0.011062335375047635,0.0024299784580623434,16,16,53,31,31,31,98,False,False,0.6956563101739603,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),45,1045,43.28336199418217,43.189327733119214,0.00884244225365664,0.0021725267338428547,16,16,53,31,31,31,98,False,False,0.5400063356812657,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),46,1046,43.28336199418217,43.323877241682176,0.0016414852799865546,0.0009360466847619055,12,12,53,33,33,33,94,False,False,0.4351400846548248,2,horizon_resolved_stop_at_b=12,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),47,1047,43.28336199418217,43.219162087470984,0.004121628021725274,0.001483246766270548,16,16,53,34,34,34,92,False,False,0.5860694847072722,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),48,1048,43.28336199418217,43.49900355481806,0.04650128267348123,0.004982088976010519,16,16,53,32,32,32,96,False,False,0.4171404279764733,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Safe (Ours),49,1049,43.28336199418217,43.515801600495166,0.05402817058293958,0.005370183728894181,16,16,53,32,32,32,96,False,False,0.411604373095804,1,horizon_resolved_stop_at_b=16,160
Power-Law (c=0.5),Sequential Pilot Trust-Region (s=4),0,1000,43.28336199418217,43.035970499822,0.06120255148175937,0.005715625657577737,16,16,53,32,49,49,62,True,False,0.42205616008551283,1,horizon_resolved_stop_at_b=16,160
